date,audio_relpath,dba_mean,dba_max,snd_lvl
2025-12-13 07:42:02.230,traffic_data/snd/2025-12-13_h/074202_230000_.mp3,75.84761904761903,88.43,33.78255105401845
2025-12-13 07:42:34.202,traffic_data/snd/2025-12-13_l/074234_202000_.mp3,78.60238095238095,91.34,34.33381067811265
2025-12-13 07:42:35.630,traffic_data/snd/2025-12-13_h/074235_630000_.mp3,82.47142857142856,91.34,41.05149868247695
2025-12-13 07:42:38.970,traffic_data/snd/2025-12-13_h/074238_970000_.mp3,81.16666666666667,89.73,30.11595026350461
2025-12-13 07:42:38.500,traffic_data/snd/2025-12-13_l/074238_500000_.mp3,81.80666666666667,89.73,33.128861989459814
2025-12-13 07:43:04.200,traffic_data/snd/2025-12-13_h/074304_200000_.mp3,76.25761904761904,87.92,22.03722903285573
2025-12-13 07:43:04.250,traffic_data/snd/2025-12-13_l/074304_250000_.mp3,76.04095238095236,87.92,21.99815881299407
2025-12-13 07:43:24.250,traffic_data/snd/2025-12-13_l/074324_250000_.mp3,72.18761904761907,85.41,22.349717453063242
2025-12-13 07:43:24.250,traffic_data/snd/2025-12-13_l/074324_250000_.mp3,72.18761904761907,85.41,22.349717453063242
2025-12-13 07:43:25.600,traffic_data/snd/2025-12-13_h/074325_600000_.mp3,74.06619047619049,85.41,23.6735965291502
2025-12-13 07:43:59.450,traffic_data/snd/2025-12-13_l/074359_450000_.mp3,71.53190476190477,85.4,19.297423110177867
2025-12-13 07:44:01.330,traffic_data/snd/2025-12-13_h/074401_330000_.mp3,74.14904761904761,85.4,20.301530076581027
2025-12-13 07:44:15.850,traffic_data/snd/2025-12-13_l/074415_850000_.mp3,74.35142857142857,88.73,30.733865489130434
2025-12-13 07:44:17.700,traffic_data/snd/2025-12-13_h/074417_700000_.mp3,79.14999999999999,88.73,37.583702600049406
2025-12-13 07:44:20.370,traffic_data/snd/2025-12-13_h/074420_370000_.mp3,78.21,85.65,39.44162626605731
2025-12-13 07:44:20.550,traffic_data/snd/2025-12-13_l/074420_550000_.mp3,77.42238095238096,83.61,34.633939599802375
2025-12-13 07:44:31.052,traffic_data/snd/2025-12-13_l/074431_052000_.mp3,69.86285714285714,83.09,16.70412472208498
2025-12-13 07:44:32.700,traffic_data/snd/2025-12-13_h/074432_700000_.mp3,71.82238095238094,83.09,19.210844861660078
2025-12-13 07:44:42.070,traffic_data/snd/2025-12-13_h/074442_070000_.mp3,72.9990476190476,81.85,13.603515625
2025-12-13 07:44:42.002,traffic_data/snd/2025-12-13_l/074442_002000_.mp3,72.9990476190476,81.85,13.603515625
2025-12-13 07:44:46.600,traffic_data/snd/2025-12-13_l/074446_600000_.mp3,71.73047619047618,84.33,17.321895071640316
2025-12-13 07:44:48.230,traffic_data/snd/2025-12-13_h/074448_230000_.mp3,73.73285714285714,84.33,19.337145915678523
2025-12-13 07:45:29.350,traffic_data/snd/2025-12-13_l/074529_350000_.mp3,73.33428571428571,87.44,29.83396507534585
2025-12-13 07:45:31.100,traffic_data/snd/2025-12-13_h/074531_100000_.mp3,75.60238095238097,87.44,31.70222949604743
2025-12-13 07:46:03.040,traffic_data/snd/2025-12-13_h/074603_040000_.mp3,79.50285714285714,85.64,60.11931432188735
2025-12-13 07:46:03.600,traffic_data/snd/2025-12-13_l/074603_600000_.mp3,79.46666666666667,85.64,61.95097990777339
2025-12-13 07:46:05.100,traffic_data/snd/2025-12-13_h/074605_100000_.mp3,76.9195238095238,85.64,52.19958930335969
2025-12-13 07:46:05.098,traffic_data/snd/2025-12-13_l/074605_098000_.mp3,76.9195238095238,85.64,52.19958930335969
2025-12-13 07:46:25.500,traffic_data/snd/2025-12-13_h/074625_500000_.mp3,71.82904761904761,81.35,12.96090662055336
2025-12-13 07:46:25.750,traffic_data/snd/2025-12-13_l/074625_750000_.mp3,71.48952380952382,81.35,12.388258862401186
2025-12-13 07:48:01.900,traffic_data/snd/2025-12-13_l/074801_900000_.mp3,66.8852380952381,79.76,13.378848351037549
2025-12-13 07:48:03.860,traffic_data/snd/2025-12-13_h/074803_860000_.mp3,69.85857142857142,79.76,15.183933423913043
2025-12-13 07:48:29.300,traffic_data/snd/2025-12-13_l/074829_300000_.mp3,73.05380952380953,86.92,40.45932559288538
2025-12-13 07:48:31.041,traffic_data/snd/2025-12-13_h/074831_041000_.mp3,74.72238095238096,86.92,41.08879281949934
2025-12-13 07:48:39.640,traffic_data/snd/2025-12-13_h/074839_640000_.mp3,77.39952380952381,87.43,26.868781651432805
2025-12-13 07:48:39.400,traffic_data/snd/2025-12-13_l/074839_400000_.mp3,77.81904761904764,87.43,27.01571377840909
2025-12-13 07:49:37.998,traffic_data/snd/2025-12-13_l/074937_998000_.mp3,71.44047619047619,84.63,19.689039855072465
2025-12-13 07:49:39.560,traffic_data/snd/2025-12-13_h/074939_560000_.mp3,75.3252380952381,84.63,24.349666501976284
2025-12-13 07:49:43.300,traffic_data/snd/2025-12-13_h/074943_300000_.mp3,79.15761904761905,86.68,38.52743638833992
2025-12-13 07:49:43.500,traffic_data/snd/2025-12-13_l/074943_500000_.mp3,79.71285714285713,86.68,39.74948122529644
2025-12-13 07:49:46.025,traffic_data/snd/2025-12-13_h/074946_025000_.mp3,76.85952380952381,86.68,34.51537024456522
2025-12-13 07:50:19.902,traffic_data/snd/2025-12-13_l/075019_902000_.mp3,68.96952380952379,82.07,13.263251142539525
2025-12-13 07:50:21.600,traffic_data/snd/2025-12-13_h/075021_600000_.mp3,71.41142857142856,82.07,14.383032516057312
2025-12-13 07:50:26.100,traffic_data/snd/2025-12-13_l/075026_100000_.mp3,72.21714285714286,85.39,22.603437911725955
2025-12-13 07:50:27.860,traffic_data/snd/2025-12-13_h/075027_860000_.mp3,74.12190476190479,85.39,24.341481389986825
2025-12-13 07:50:47.048,traffic_data/snd/2025-12-13_l/075047_048000_.mp3,70.75952380952381,84.63,19.515447443181817
2025-12-13 07:50:48.700,traffic_data/snd/2025-12-13_h/075048_700000_.mp3,73.36238095238093,84.63,22.006183609189723
2025-12-13 07:51:37.870,traffic_data/snd/2025-12-13_h/075137_870000_.mp3,83.03238095238096,93.15,67.39747251729248
2025-12-13 07:51:37.500,traffic_data/snd/2025-12-13_l/075137_500000_.mp3,83.21142857142857,93.15,70.71203063241107
2025-12-13 07:52:34.800,traffic_data/snd/2025-12-13_h/075234_800000_.mp3,77.42999999999999,86.92,18.305420886857707
2025-12-13 07:52:34.550,traffic_data/snd/2025-12-13_l/075234_550000_.mp3,77.78142857142858,86.92,19.181970520421608
2025-12-13 07:52:55.800,traffic_data/snd/2025-12-13_l/075255_800000_.mp3,72.43904761904761,88.45,34.31191534914361
2025-12-13 07:52:57.500,traffic_data/snd/2025-12-13_h/075257_500000_.mp3,76.75857142857143,88.45,38.05254446640316
2025-12-13 07:53:44.198,traffic_data/snd/2025-12-13_l/075344_198000_.mp3,70.3442857142857,83.83,19.474625329380764
2025-12-13 07:53:45.990,traffic_data/snd/2025-12-13_h/075345_990000_.mp3,71.79476190476188,83.83,23.696195652173913
2025-12-13 07:54:15.100,traffic_data/snd/2025-12-13_l/075415_100000_.mp3,80.26904761904761,101.83,140.49451581027668
2025-12-13 07:54:17.030,traffic_data/snd/2025-12-13_h/075417_030000_.mp3,86.39523809523808,101.83,150.75559689970356
2025-12-13 07:54:20.600,traffic_data/snd/2025-12-13_l/075420_600000_.mp3,81.59761904761905,85.4,38.76737483530962
2025-12-13 07:54:20.600,traffic_data/snd/2025-12-13_l/075420_600000_.mp3,81.59761904761905,85.4,38.76737483530962
