date,n_images,blur_mean,blur_p10,brightness_mean,contrast_mean,file_size_mean
2025-06-12,4252,233.01650109924185,184.9027062286988,111.9879685286964,55.47823839100269,750223.0169332079
2025-06-13,4733,234.3967397950048,177.79139218596143,113.3524044202816,55.83824064067031,751431.1223325586
2025-06-15,3222,206.138680207367,153.362296462904,116.58552218503644,52.08112238651658,723752.8615766604
2025-06-16,3698,208.720949516398,163.158980291525,114.23231091581992,52.41722150287582,729637.1314223905
2025-06-19,4164,226.6623131755083,174.49890599406797,112.19123237465406,55.86680171437509,736746.7973102786
2025-06-21,4170,256.9366720754368,195.8130893247432,110.79834621588674,57.48997346240585,771366.1901678657
2025-06-23,344,1549.234730976557,896.6734604064343,107.38804731594612,58.61794655621716,1593787.3779069767
2025-06-24,4077,387.7362451984652,216.43557890889892,104.70759504745952,61.3693651385744,843138.7427029678
2025-06-25,290,1557.7172973780553,968.1864385981936,104.36057181159744,62.761245124405015,1596500.0034482758
2025-06-26,4491,257.2911672087196,131.7869281934978,115.96532549484144,51.47273508422387,747305.6205744823
2025-06-27,4715,225.49821631642155,150.21659712537763,115.41183963057564,53.36940887665752,729758.6509013786
2025-06-29,3953,267.26337867723964,211.6755183970096,107.61169525409,61.94934915647723,769326.2337465216
2025-06-30,177,1120.1437813060716,628.735536826976,109.62445226360232,55.35716127925125,1446291.1186440678
2025-07-01,3735,217.44825488899048,166.81957018033293,113.39789855186922,55.60907728980324,724526.6835341365
2025-07-02,351,1162.4471121841275,581.5930107431096,111.42597587290064,55.14680034946251,1474259.6723646724
2025-07-03,172,1193.9150502362786,682.0992708543115,108.17274476898707,57.13994030642584,1495864.9941860463
2025-07-04,4426,322.8640252090212,189.14625641023443,106.41813150549557,62.5312235755328,799081.5573881608
2025-07-05,4131,280.1049310562471,196.2510278016832,111.27889656977034,57.85185001506058,784132.8511256354
2025-07-06,160,1387.2238693197712,1005.4791201478628,103.8768827827809,62.225981661232346,1573035.80625
2025-07-07,177,925.4347634526964,562.8807224734068,114.91176645572972,53.85658357455432,1389304.463276836
2025-07-08,3890,261.2716829474085,197.02779410106217,110.42358024875595,57.186525532492446,767080.2087403599
2025-07-14,3393,208.20150054198643,158.40104177191358,115.5494394104373,53.407559316872,721448.2661361627
2025-07-15,4066,317.6826713498805,200.94069078775917,109.43867565880414,57.5617998576762,809402.2513526807
2025-07-16,4038,251.18316493946116,192.8492125102376,109.67659248080002,56.34396013695186,763918.2087667162
2025-07-19,4464,178.58873747854702,136.61487520195425,107.59705226464996,60.71508364461585,684164.0221774194
2025-07-20,180,1244.515029188399,652.4038972960599,111.9642812669351,57.31491944662644,1480397.7555555557
2025-07-22,223,946.624339983691,437.2877405265567,108.27995688287724,54.71954524547959,1343537.3452914795
2025-07-23,4113,173.27652024170962,133.93796149610003,107.51003594197716,57.957980455158825,688081.451495259
2025-07-24,110,823.8904565574867,359.56481279863306,110.86999301499796,51.66524612525239,1316568.0454545454
2025-07-26,4264,178.1699209229683,139.0865701140764,113.6269072135819,54.87419085436579,697980.3405253283
2025-07-28,3502,202.9037829757477,148.88175145372196,107.13307271917058,58.795074188915486,720400.6770416904
2025-08-01,4214,160.38630225645306,116.80838075587052,114.63128753626168,53.31302062953893,654563.8818224964
2025-08-03,4128,194.4282796211048,142.72112680229108,111.3146746706394,57.79000939397464,704714.5310077519
2025-08-05,27,1012.4110471385984,547.329641823805,116.31539471661718,53.28146731193334,1385266.7037037036
2025-08-06,258,891.0615942281293,403.1035852049991,115.3904204620463,53.02547442398943,1327361.5697674418
2025-08-07,217,1030.7785159322505,489.3648440996173,111.66531474932547,56.540130289293245,1398085.917050691
2025-08-08,4290,186.1155659406077,138.4235489187314,106.40297196598856,59.69856679653225,690414.2328671329
2025-08-11,3360,183.5229266966002,132.93087780486104,107.65379138268514,58.311030754890105,693388.8681547618
2025-08-12,3558,184.7506067088304,129.97591320920475,106.0851477990877,59.31460092269793,687421.627880832
2025-08-14,3995,194.8983329701093,142.38481755300623,107.64140368398571,59.60867477943531,706147.3151439299
2025-08-17,3494,181.0285877893432,132.2787262537179,111.97644025092828,56.90659400658341,693297.7727532914
2025-08-18,3436,162.70139370948831,118.72935118733552,108.94822200590076,59.194085750164405,660349.954016298
2025-08-21,3816,131.08718823321195,105.1908738478046,111.77761026498682,52.98836719534272,625888.8451257861
2025-08-22,4450,197.52043705287545,142.70994476447157,103.81390277278064,62.116889297275655,700634.2355056179
2025-08-23,3503,174.94016616557985,131.62345343382424,105.2337422804936,62.62216870125224,674689.8469882958
2025-09-11,6032,1071.1788889666518,119.92406081713526,106.9330835239876,60.949233331304725,1151728.3650530505
2025-09-13,3434,123.6614828553445,97.2083289726978,113.74471350007455,51.87058507866056,535848.2335468841
2025-09-14,4429,517.9678952060115,107.21765096828663,108.97878213117122,58.63406663456289,800517.5791375028
2025-09-15,3213,129.8336229001824,100.37518604421416,109.77214963226756,55.648914625679744,589974.8695922814
2025-09-22,2501,117.76491760689768,97.52814114207706,115.36290741882796,50.66629847544546,535665.3086765294
2025-09-25,1210,1246.9537072235355,528.7052457713781,110.23848795915912,57.75734852900442,1464560.0462809918
2025-09-26,3474,2433.140411503361,1664.7217427044675,101.25993307510232,67.83534976321216,1810070.6827864132
2025-09-29,6478,1291.0221509926312,105.81940651049436,107.65021596707356,58.90549494844619,1161112.7790984872
2025-09-30,3344,2521.100817850596,1819.120808113339,103.10484985907324,66.84229526432611,1809574.455741627
2025-10-01,3749,116.40046574962878,90.5169591003715,106.68532054694538,56.81495100214877,569751.2800746866
2025-10-06,2866,2456.057813882423,1846.2302664194187,98.05358121832492,72.38004633841643,1818355.666085136
2025-10-07,3652,114.47793055813342,91.6204983434869,112.89969034553604,49.74499235798604,535142.5424424972
2025-10-08,6666,1052.801085185118,97.943720023358,109.50290077540984,58.70960531778061,1156993.602310231
2025-10-11,4393,2274.7115997117044,1725.3829828701105,106.47606192968186,65.5118744412424,1790430.3211928068
2025-10-12,2306,1591.860024354869,1075.6790000251176,109.90559119170382,63.41839794284245,1560282.4553339116
2025-10-13,2484,174.5242245510751,119.08458322959304,119.63416874992024,60.76735644817291,841767.3743961352
2025-10-14,3272,128.39860826910666,94.09050249605906,115.72315204188985,46.47436355180388,546867.9553789732
2025-10-15,3632,126.4636268430222,95.75929929898432,115.06144043074974,46.63942893150323,539759.4432819383
2025-10-19,3446,120.171741246234,94.2900644949065,114.37602637016758,46.79475662857523,529842.4573418456
2025-10-21,6678,1202.1635561250905,98.49150296910528,104.29563346657412,62.638096654375175,1145252.537286613
2025-10-25,1282,129.16483591573325,97.0650002729144,108.2863419466209,51.43673556661038,561896.3088923556
2025-10-26,1153,132.97949971300346,99.28750911843932,108.01498552988625,52.58422870943932,573919.8013876843
2025-10-27,29,2375.1295477077338,1825.693664052172,98.13817084025337,79.10185917026196,1570520.3448275863
2025-10-31,2630,108.97650498992904,89.85333973416677,112.74916811253456,43.95565774352658,504436.6011406844
2025-11-01,2889,115.63184178178965,89.9213731630751,111.08997819814869,47.68352473265095,521883.97057805466
2025-11-03,5328,1050.5195816875807,95.71371954098402,112.105654601059,57.42060678830752,1099602.956644144
2025-11-04,3060,113.52510769582685,90.94268709435008,108.3081054889971,49.60456573858796,521239.4781045752
2025-11-05,3000,119.40700136693042,90.75961484801924,112.40198574852823,44.69235072777275,505434.518
2025-11-06,5915,934.3191480387302,93.41108023155743,108.62188497838906,60.11905471718561,1084252.2946745562
2025-11-07,3318,112.74109279928685,86.44280908903087,111.03280602340824,46.12314827824116,499200.0204942736
2025-11-08,4971,1053.690203541534,100.8161955543656,109.3798434922208,59.80565925729502,1077474.292898813
2025-11-10,4499,745.1751888538529,93.7463184153611,113.48285578804077,56.34751624062049,977905.2096021338
2025-11-12,1771,114.22834156513537,85.99237651836583,111.4234189700628,44.16527620179991,488997.7069452287
2025-11-13,2566,1761.1653131208463,1315.4537127257909,111.82914768439296,74.59363307451503,1666166.2151208103
2025-11-15,2684,125.43642616723002,90.99776250152178,110.51544361618636,48.865693696879966,517037.4787630402
2025-11-16,3868,769.8378555475698,88.40702104721555,111.71603407758734,59.02191610881324,1051747.8792657703
2025-11-17,2778,108.46107123915594,82.97177139981909,112.07335958864996,47.02951575246839,488402.560475162
2025-11-19,2577,1978.5484777707848,1315.57436620568,109.51685710488036,74.66905761669129,1753753.9588668996
2025-11-21,2591,1970.353148648068,1417.6220733078562,116.68212922878264,73.17474103374609,1704090.9370899266
2025-11-22,1950,1936.600990591205,1367.3800619115782,113.76622686040082,74.74490628939527,1716546.2753846154
2025-11-25,3858,526.2154812489218,93.55960300748038,114.40782674670704,49.52130492935993,743867.689994816
2025-11-26,2860,131.0350401088509,96.72622675657314,111.93589357895004,44.66008925317564,520213.6437062937
2025-11-27,1681,1940.4829844656188,1532.2869455670243,112.25310650604636,75.52795183774859,1685699.505651398
2025-11-28,2238,107.25651621930032,83.56470352295156,110.2412572246502,48.46859571326323,461860.2864164432
2025-11-29,2535,124.48926904102584,89.78132155298408,109.3580152090554,48.73302396270303,492217.2398422091
2025-11-30,1456,121.89840939656304,86.45786508488962,117.3632383055448,41.10469360030204,456468.2706043956
2025-12-01,2688,1893.0573344448287,1215.433596946232,108.09947656388329,76.80579238637901,1632669.6789434524
2025-12-02,1659,116.70513792653226,82.44905671098832,112.037182846852,46.5859188289972,432407.6600361664
2025-12-05,2691,1076.5578061094066,369.0165959050421,110.47056246016147,63.775186760375526,1414816.4544778892
2025-12-06,2688,1175.4311642881596,725.119652246039,111.5930547747619,63.62033885229206,1374192.3433779762
2025-12-08,2477,1293.3926505145464,857.4117021353079,111.10543378300376,69.84386626693242,1433778.0722648364
2025-12-09,2511,1160.689710873229,683.7179096688608,109.1911059786079,68.3513445900436,1439761.3412982875
