date,n_audio,rms_dbfs_mean,rms_dbfs_p10,rms_dbfs_p90,zcr_mean,zcr_std,duration_mean,file_size_mean
2025-01-14,5360,-57.657809449665585,-62.27530212402344,-51.1852466583252,0.02996005269229963,0.007584781721089954,5.24874303482587,42707.38339552239
2025-01-15,5600,-57.38341699191502,-61.485100173950194,-51.86873245239258,0.02960014240352016,0.007322491182616813,5.252701666666666,42739.04446428571
2025-01-16,5321,-56.89262541190414,-61.32867431640625,-51.0761947631836,0.030970951759722375,0.007957740649918874,5.250696986781933,42723.06408569818
2025-01-17,5499,-56.58784205576662,-61.12622146606445,-50.87809219360352,0.03142949077708958,0.008443994221740749,5.249278414257137,42711.67084924532
2025-01-18,4866,-57.133194175121275,-61.10614204406738,-51.58674240112305,0.03652461389018786,0.009455048249131418,5.255356624195095,42760.1304973284
2025-01-19,4000,-57.54613377475739,-61.410404205322266,-52.457147979736334,0.03539722218007373,0.009361078048397729,5.254051,42749.90325
2025-01-20,2958,-59.42677590136112,-63.869988632202144,-53.58615493774414,0.033803608561999945,0.011095296578150768,5.2495361730899255,42713.47937795808
2025-01-21,4826,-58.59163226875783,-62.906158447265625,-52.72598075866699,0.03441369491287156,0.009442947614709585,5.248518027351844,42705.193327807705
2025-01-22,4915,-58.020679702836404,-62.55195617675781,-52.09740371704101,0.03512105005544325,0.010407939413307619,5.253580603594439,42745.62400813835
2025-01-23,5104,-58.09176407936599,-62.45884132385254,-52.293604660034184,0.03451578774826693,0.009239775741448079,5.251336206896552,42727.69827586207
2025-01-24,5564,-57.953460896297976,-62.46763114929199,-51.83881378173828,0.03384723569039852,0.00993791874013065,5.250523005032351,42721.267792954706
2025-01-25,4686,-58.14626682410116,-62.436594009399414,-52.37879180908203,0.033459345585017876,0.01049150697209657,5.247743348982786,42699.36384976526
2025-01-26,2284,-58.484268350484285,-62.348008728027345,-53.76075820922851,0.033080756883006636,0.008995437647274613,5.2484576765907756,42705.26795096322
2025-01-27,4950,-57.63124742296007,-62.05427589416504,-51.737341690063474,0.03152569086017029,0.008548517209578246,5.248872592592592,42708.44565656566
2025-01-28,4997,-57.383557005693895,-61.7458999633789,-51.76194458007812,0.030867782282510626,0.007636004680052851,5.253711827096257,42747.15669401641
2025-01-29,5295,-56.769638786640115,-61.08592224121094,-51.482040405273445,0.029232140256638197,0.007264421868918162,5.250645892351274,42722.8313503305
2025-01-30,5398,-57.061167029020034,-61.13480644226074,-51.98961563110351,0.029690020532140985,0.006851953769340085,5.248445473632209,42705.1131900704
2025-01-31,4556,-56.4893949448382,-60.56979751586914,-51.4863338470459,0.03874590293021442,0.009550258687670744,5.249065115598478,42710.17778753292
2025-02-01,4726,-56.36460669828682,-60.30353355407715,-51.49854278564453,0.032828504147504815,0.0070671564935422,5.253649033714205,42746.54803216251
2025-02-02,3608,-56.46705951394633,-60.00987319946289,-52.321374130249026,0.033438092554612484,0.007427869698971706,5.251479674796748,42728.84756097561
2025-02-03,3673,-57.97542345403749,-62.59388122558594,-52.1907844543457,0.030369895878462172,0.00873450341177911,5.250387149469098,42720.18050639804
2025-02-04,5301,-56.07723555774469,-60.36817169189453,-50.55077362060547,0.032518693732504676,0.007368453703599315,5.247311953719424,42695.60573476703
2025-02-05,5390,-56.09342215083304,-60.4148063659668,-50.3495361328125,0.03076948957850985,0.007491651724548669,5.248099319727891,42701.865677179965
2025-02-06,1337,-59.252421145842156,-64.86723480224609,-50.82423400878906,0.02333109708130711,0.00909886127666094,5.250364996260283,42719.99551234106
2025-02-07,4447,-57.067419110455354,-61.525962829589844,-51.32936325073242,0.02852930299317248,0.007814013502216869,5.24691012667716,42692.36069260175
