date,n_images,blur_mean,blur_p10,brightness_mean,contrast_mean,file_size_mean_img,n_audio,rms_dbfs_mean,rms_dbfs_p10,rms_dbfs_p90,zcr_mean,zcr_std,duration_mean,file_size_mean_aud,has_images,has_audio
2024-08-02,0,,,,,,7011,-57.5105936847252,-62.69769287109375,-51.32436752319336,0.0256403601601791,0.0074463528719795,5.246926258736271,42692.88860362288,False,True
2024-08-03,6664,744.7252849517034,247.52000913706013,105.91872938183096,62.45468623098812,1061809.698679472,6599,-56.705004621408335,-61.591347503662114,-50.61309967041016,0.0267377225005031,0.0083256812783518,5.251976865181592,42732.79436278224,True,True
2024-08-04,3002,1037.0213390585243,720.5916092719502,110.83754708694558,58.63441692937696,997415.2794803464,5458,-57.78853460125279,-61.904183578491214,-52.90439872741699,0.0300292102785814,0.0102694166695669,5.246466593379749,42689.32502748259,True,True
2024-08-05,0,,,,,,6210,-56.8350150183587,-61.62908935546876,-50.78981552124024,0.0266820138018762,0.0077673559607188,5.25197037037037,42732.781481481485,False,True
2024-08-06,0,,,,,,5880,-57.06390565917606,-61.87841339111328,-50.90935668945311,0.0274060791898247,0.0077249152554093,5.248688662131519,42706.9787414966,False,True
2024-08-07,0,,,,,,5699,-56.653858501757625,-61.03866653442383,-51.01461410522461,0.0339669211111858,0.008560830874337,5.245891442943206,42684.34655202667,False,True
2024-08-08,2556,222.6976172492148,143.3786803878878,109.96701178465888,55.595678627754126,979471.3360719876,5846,-56.84236909166167,-61.30121612548828,-51.456844329833984,0.0333402128259089,0.0089958237077484,5.250882426730528,42723.99367088608,True,True
2024-08-09,2499,274.1295349218915,141.17412122378514,110.4206241097929,52.867224649020365,965332.4985994396,5676,-56.450704397829256,-60.70927238464356,-51.30940818786621,0.0405756404893618,0.0108640608532092,5.249111111111111,42710.3587033122,True,True
2024-08-10,3777,1178.069391126881,921.033254730547,105.06074292597796,61.16095305144538,1081372.5131056395,4385,-55.9919287578274,-61.05602035522461,-49.52790756225586,0.0285000678008064,0.0090377266899351,5.253437780311668,42744.93546180159,True,True
2024-08-11,0,,,,,,3727,-55.57341518048982,-61.20733413696289,-47.28499069213867,0.0232619337951636,0.0073598621630194,5.248624273320812,42706.28602092836,False,True
2024-08-12,0,,,,,,3328,-56.40958155003878,-61.342644882202144,-50.48550872802734,0.0268515458261575,0.009720259814228,5.249547275641025,42713.530949519234,False,True
2024-08-13,3680,1064.2405969952017,704.960696125637,102.34477473548084,60.82964186528256,1032921.9747282608,3673,-55.91483224629382,-61.22125549316407,-49.06751403808594,0.024953632014563,0.0073746257168258,5.253647517923586,42746.28559760414,True,True
2024-08-14,3717,1106.8480339214882,793.8310891055871,108.75359829036242,56.58816942759723,1055819.5792305623,3712,-56.48093310460962,-61.410987091064456,-50.346435546875,0.0278249132837569,0.008894969336506,5.257519935344828,42777.08001077586,True,True
2024-08-15,0,,,,,,3914,-56.524485372193446,-61.51885528564453,-50.60934219360352,0.0250533965205583,0.0069673732310327,5.249868506216998,42716.40546755237,False,True
2024-08-16,4145,1142.221600679312,892.0290855199327,109.82456595339684,58.27720437094929,1049783.7047044632,4137,-56.52947550232583,-61.72511749267578,-50.13879165649414,0.0240238558726034,0.0068218013044573,5.251661107082427,42730.669083877205,True,True
2024-08-17,0,,,,,,3324,-56.62242065181801,-61.69671249389648,-50.67215118408203,0.0256136414823897,0.0070557798473329,5.247136782992379,42694.27316486161,False,True
2024-08-18,2201,666.2533444285071,275.2949140703127,114.19738918546396,53.43686054507371,847439.9100408904,2193,-56.598724579191405,-60.48999938964844,-52.24014129638672,0.0559706269397963,0.0203096535173481,5.252047727618179,42734.05471956224,True,True
2024-08-19,0,,,,,,3272,-56.41402785935437,-61.08583984375,-50.78095054626465,0.033252757672341,0.0095636672502654,5.249698451507742,42715.02964547677,False,True
2024-08-20,1,946.5718731728534,946.5718731728534,113.01153735933292,58.13749056644507,1496499.0,3690,-56.48189798577368,-61.25807876586914,-50.64897651672364,0.0277676695765652,0.0074243889062046,5.247041734417344,42693.918699186994,True,True
2024-08-21,0,,,,,,3810,-56.03456427005958,-61.229443359375,-49.69643974304199,0.025220521783612,0.0074198389192832,5.247259842519685,42695.63937007874,False,True
2024-08-22,3993,1086.2667377370267,740.2386897217718,104.5042653353603,58.24598435954543,1066381.5932882545,6757,-56.73243921191554,-61.85608978271485,-50.57951889038085,0.0242005831881082,0.0070468095780225,5.2480619604360905,42701.59671451828,True,True
2024-08-23,7863,921.0764961307292,587.4784983475892,100.50468459924063,63.64928329960186,1177395.221798296,7783,-56.55925867628901,-61.63063735961914,-49.99983291625976,0.0242941984257171,0.0068828689369071,5.246545376675661,42689.87858152384,True,True
2024-08-24,6968,955.3862969724383,607.8363260551378,102.5245264467604,63.15909237690594,1200407.1110792193,6892,-56.58634771500918,-61.73255500793457,-49.58669433593749,0.0245584375223995,0.0077570409640052,5.248832269297736,42708.14596633778,True,True
2024-08-25,0,,,,,,6688,-56.34194857452475,-61.86161041259765,-47.95776443481446,0.0236001231514842,0.0079230245037989,5.249144736842105,42710.27526913876,False,True
2024-08-26,6127,903.1484342190702,555.3570006029388,103.9107356291984,61.218543848778495,1176286.250367227,6066,-56.972815264265726,-62.005558013916016,-50.07599449157715,0.0273817195389939,0.0088871565834707,5.249409385646774,42712.569073524566,True,True
2024-08-27,3709,1114.7308907238933,785.4172389150759,103.64572348607464,60.33547111485363,1094689.537611216,6787,-57.07774686328578,-61.98175811767578,-50.52227249145507,0.0269078653794926,0.0084116309927397,5.250138303619664,42718.25342566671,True,True
2024-08-28,3630,1086.3549200803589,839.2031121124758,108.23421220517096,57.8868670189015,1078202.8426997245,6702,-57.17073959167308,-62.16180267333984,-50.465711975097655,0.027591422617426,0.0103904714930026,5.252700785835074,42738.42614145031,True,True
2024-08-29,3234,658.4396933755369,487.4515794588751,105.5192575102436,61.5872608325177,1311942.5,6984,-57.25755321528904,-61.931109237670896,-51.37719650268555,0.0277812194734092,0.0090257508405272,5.2470210003818245,42693.28307560137,True,True
2024-08-30,0,,,,,,7681,-57.12827364520905,-62.21378707885742,-50.77262878417969,0.0270842998978302,0.0079896300881625,5.251020874018139,42725.63481317537,False,True
2024-08-31,3494,949.531532609463,678.7653650438555,111.25446735382778,57.38245464248212,1010308.8374356038,6361,-57.29245692569305,-62.1269416809082,-50.85491180419922,0.0273550016995181,0.0080770652671923,5.254678614473614,42754.299481213646,True,True
2024-09-01,5476,921.640102168836,616.2429632244491,107.258135005918,58.53682114938229,1205224.5330533236,5413,-58.03166433687068,-62.54921264648438,-52.51726150512695,0.0274249608298281,0.0079074556645269,5.252628363815505,42737.9776464068,True,True
2024-09-02,3491,1119.4734486309344,843.4858083695348,104.20095602812168,61.50837820705963,1089787.6453738185,6253,-56.74065101339248,-62.472792053222655,-47.75107498168945,0.0239547153488333,0.008589699800716,5.250029852337545,42717.69134815289,True,True
2024-09-03,0,,,,,,1,-63.76159286499024,-63.76159286499024,-63.76159286499024,0.0238766642011834,,5.397333333333333,43893.0,False,True
2024-09-04,0,,,,,,5442,-56.94642721244142,-62.055511474609375,-50.30791244506836,0.0253591828074621,0.0074328552890316,5.250610069827269,42721.89764792356,False,True
2024-09-05,1551,112.05673511584008,101.95996902368276,102.76133628318732,64.58410931164954,567544.1141199226,5638,-56.8081814724319,-62.10411415100098,-50.177452850341794,0.0266529642310587,0.0077716766932764,5.2496378148279526,42714.46328485278,True,True
2024-09-06,4389,997.074416290302,679.328220703359,108.1714220525086,57.55905500484685,1036804.1337434496,6659,-56.76106001124545,-62.07099151611328,-49.99188385009766,0.024789760890126,0.0069448624070946,5.249867147219302,42716.20528607899,True,True
2024-09-07,3970,847.2977029323282,566.8794756222886,110.99003678283177,56.09971657549935,974339.2299748112,5719,-57.10278837854659,-61.79184417724609,-51.692025756835946,0.0316173985504791,0.0133097590461948,5.247807192399604,42699.88861689106,True,True
2024-09-08,6091,802.1298007544347,112.31204111936523,102.29841547676922,63.2942690254866,929486.9348218684,6031,-56.41740280920505,-61.51863861083984,-50.03233337402344,0.0268860912835489,0.0076636754668611,5.250368761399436,42719.96302437407,True,True
2024-09-09,5839,945.9587990193788,474.42568636570286,101.68483421788152,61.56306971160924,1126406.5292002056,5790,-56.75288510363748,-61.70733642578125,-50.19013557434082,0.0254603013402312,0.007057189201813,5.247601611974669,42698.22936096718,True,True
2024-09-10,0,,,,,,4536,-56.65437930433418,-61.7981071472168,-49.98895454406738,0.0251788291286937,0.007246923003737,5.253133744855967,42742.42239858906,False,True
2024-09-11,3804,1083.1126159677383,678.4535987312026,101.54397178493493,60.882380496006085,1070976.7733964247,3795,-56.41997092527206,-61.56685791015625,-49.93362731933594,0.0243123619673147,0.0068801154785329,5.248533333333333,42705.58893280633,True,True
2024-09-12,3885,1126.9667300614078,769.6381391472873,105.22065325804476,59.45860951679485,1097202.276962677,3880,-56.52298983249468,-61.62979240417481,-50.12146797180176,0.0246375684417518,0.0070368721261149,5.2546187285223365,42753.86572164948,True,True
2024-09-13,4108,1188.4300006891158,821.6976343692694,107.23138619167536,58.40870551842988,1114382.915043817,5772,-56.220767809959725,-61.52106857299805,-49.77109832763672,0.0230700023439636,0.0068419889180571,5.254615384615384,42753.968988218985,True,True
2024-09-14,0,,,,,,7237,-56.41653002113932,-62.05159759521485,-48.43430480957031,0.023928251406416,0.0079673953206166,5.24577338676247,42683.41329280088,False,True
2024-09-15,3966,1132.701290070534,831.3580764828619,104.91524015598422,60.22682279457047,1092730.8731719616,7106,-56.44357820956968,-61.96713066101074,-47.86319541931152,0.023509764707401,0.0080897497454411,5.248035087719298,42701.61018857304,True,True
2024-09-16,6028,776.4720896867886,115.88578189654956,103.4402063063766,61.93908640408772,934622.0222295952,5937,-57.45465202003853,-62.184408569335936,-51.22333755493164,0.0253518041287399,0.0071282129722227,5.2510532816798605,42725.62876873842,True,True
2024-09-17,3546,897.8090136495115,119.08445617065988,108.81339516859732,56.11405952854826,889830.3457416808,6684,-57.29901376846377,-62.252433395385744,-50.77210540771485,0.0252339586887381,0.0070499547429462,5.249686914023538,42714.840065828845,True,True
2024-09-18,3889,972.8608948458811,728.6819406691222,112.06343629060926,56.36507090268049,1029595.791463101,7155,-57.24313873701542,-62.25347747802734,-50.75029678344727,0.0261135403399178,0.007040522111154,5.249906172839506,42716.29615653389,True,True
2024-09-19,3189,1334.9441067834662,942.5623860096264,97.93935734129263,68.26974728944536,1504569.554092192,6782,-57.584249377778,-62.5523681640625,-51.16282653808594,0.0256615336486655,0.0071991411339737,5.251422490907304,42728.669713948686,True,True
2024-09-20,3497,1339.3953031587664,976.980276892522,101.12860169553431,65.85917111144882,1530500.9399485274,7509,-57.618434358871895,-62.698062133789065,-51.09824066162109,0.0264286334910721,0.0074218917545542,5.250230123851377,42718.9957384472,True,True
2024-09-21,0,,,,,,6840,-57.15375787835372,-62.16185188293457,-50.09703330993652,0.0254686564372951,0.0072989116845115,5.245212768031189,42679.112865497074,False,True
2024-09-22,0,,,,,,6393,-57.18511282235976,-62.32597885131836,-50.47011489868164,0.025211574496,0.007604741335305,5.250986704207727,42725.26075394963,False,True
2024-09-23,0,,,,,,6375,-57.16855230653052,-62.09691543579102,-50.57334823608399,0.0266404701621486,0.0075389280559056,5.249753307189542,42714.86447058823,False,True
2024-09-24,6800,958.2961643882333,599.7247568680064,107.09743714235124,59.04288016826171,1218578.3264705883,6725,-57.22308244414489,-62.0391227722168,-50.81543731689453,0.0270626874069937,0.0076474210263825,5.250261016109046,42719.11717472119,True,True
2024-09-25,3712,643.2549438165271,469.3961825703101,112.10509622444928,54.381168492855856,930820.6417025862,6812,-57.30538628539546,-62.06112365722656,-50.92042503356932,0.0277811689735947,0.0075659712808142,5.250480426697983,42720.97665883735,True,True
2024-09-26,0,,,,,,5395,-57.06576817170462,-61.5571044921875,-51.109536743164064,0.0371075829213257,0.0117796165530478,5.249800803212851,42715.91862835959,False,True
2024-09-27,0,,,,,,4179,-55.92108801398788,-61.02340087890625,-49.60133514404296,0.0270774166488089,0.0075816868837906,5.25013847012842,42718.76740847093,False,True
2024-09-28,0,,,,,,3777,-56.8895792911884,-61.66231536865234,-51.01903533935547,0.0267670440508396,0.0068602154455746,5.251932574353543,42733.08922425205,False,True
2024-09-29,0,,,,,,2912,-57.4342300760877,-61.744588470458986,-52.483633804321286,0.0338096255176991,0.0079525479502124,5.249460393772893,42712.42925824176,False,True
2024-09-30,0,,,,,,3515,-56.17259633049348,-61.18541259765625,-49.89565887451172,0.027146092661422,0.0078510043924551,5.249348127074443,42712.090469416784,False,True
2024-10-01,3603,143.46317956128266,113.94294161692488,106.94609793009931,54.54950890424899,655707.4363030808,3598,-56.74872540870993,-61.56711311340332,-50.64112205505371,0.0261927682851152,0.0067731177471313,5.249574207893273,42713.71511951084,True,True
2024-10-02,3779,134.48100715465117,112.43702724211292,109.35231635499102,52.916841955923175,634339.3667636941,3773,-56.65067725910801,-61.67422180175781,-50.46034393310547,0.0262770146626748,0.0072181695053793,5.244938775510204,42677.19401007156,True,True
2024-10-03,0,,,,,,3915,-56.83617818352516,-61.81133880615234,-50.59881057739258,0.0254900467172769,0.007072564962527,5.249604597701149,42714.50217113666,False,True
2024-10-04,4287,147.9945341868601,115.29149008924465,109.27826432399534,52.52662197811697,663419.5372055051,4281,-55.96428588906395,-61.09486389160156,-49.71855163574219,0.0236820374138428,0.0067899487316675,5.250966440862727,42725.04508292455,True,True
2024-10-05,4106,176.49776511011586,129.18617683699128,103.64805108703128,57.80234566079879,701885.0038967365,4096,-56.46942311385647,-61.749155044555664,-49.20903205871582,0.0237991742109377,0.0072526790608072,5.248349934895833,42703.981689453125,True,True
2024-10-06,0,,,,,,3685,-57.12127466188842,-62.19308013916016,-49.97716674804688,0.0244828708268553,0.0074904989030614,5.253749253731343,42747.14654002713,False,True
2024-10-07,0,,,,,,4589,-57.52076494836631,-62.36048583984376,-51.14185180664063,0.0263847914039511,0.0079863491965324,5.24866114621922,42706.37851383744,False,True
2024-10-08,3205,1662.5892604199846,1082.3692512304517,97.94453050390916,67.84915032774155,1609134.5382215288,6958,-57.134285138166646,-62.06754684448242,-50.76683540344238,0.0256365148859395,0.0075240694680819,5.252349813164702,42735.94279965507,True,True
2024-10-09,3644,138.69355271632162,107.64366787548607,109.83306139590056,52.86484684482912,637255.0354006586,6706,-57.49805442361806,-62.12090301513672,-51.455326080322266,0.025719322498358,0.0069092996670237,5.249416741226762,42712.547271100506,True,True
2024-10-10,0,,,,,,7159,-57.26177900505892,-62.25122756958008,-50.44048156738281,0.0255769473908368,0.0073869109148418,5.250035666061368,42717.352283838525,False,True
2024-10-11,3763,1611.6280764478172,1085.280822970874,99.0029774603712,69.45104372353227,1611401.8501195854,8265,-56.839418824571446,-61.82053833007812,-50.46139068603515,0.0245427053285092,0.0069675087103077,5.246523089332526,42689.53212341198,True,True
2024-10-12,0,,,,,,10811,-57.064849378575055,-61.95043563842773,-51.79226303100586,0.0242172294712016,0.0067089373934949,5.249057688157124,42709.79049116641,False,True
2024-10-13,3836,116.7994193591166,96.35377777367825,113.07590444290167,49.62237942719313,588668.2174139728,6952,-57.9742190879014,-62.0541934967041,-53.32955932617188,0.029188464539407,0.0077856390319687,5.248197257383966,42702.40779631761,True,True
2024-10-14,0,,,,,,5911,-57.43445766889752,-61.98532485961914,-51.62873077392578,0.0274343528205994,0.00742172722859,5.249097276264591,42710.28726103874,False,True
2024-10-15,6626,753.8778816057818,100.69257618630148,105.5345774528872,58.90853964308618,1055777.4735888925,6577,-57.39853887281031,-62.14454116821289,-51.34398727416992,0.0259809729653372,0.0071875306840466,5.249336475596777,42711.82454006386,True,True
2024-10-16,0,,,,,,5002,-55.02379875343259,-61.30714721679688,-47.609679794311525,0.0221044475093455,0.0086861806655378,5.247988138078101,42700.95181927229,False,True
2024-10-17,3770,131.87795804911138,94.66362715653436,106.38800163559551,55.24562610951813,646267.148806366,6808,-57.07326347987604,-61.93245277404785,-51.110194778442384,0.0253960339639702,0.0074172160081954,5.248412162162161,42704.35766745006,True,True
2024-10-18,5820,699.3559892707754,109.44348921612487,103.44432771927116,60.97891306098068,996190.3683848798,5755,-57.18341040855693,-62.116572570800784,-50.675916290283205,0.0249454521974972,0.0071343666483295,5.24522560092673,42679.32163336229,True,True
2024-10-19,6491,826.1535431441232,129.0415536845063,103.2280163381751,62.34449131478996,1056716.9816669235,6254,-56.701622281320034,-61.855830383300784,-50.22927017211915,0.024261459604994,0.0075911735275044,5.2491634154141344,42710.70466901183,True,True
2024-10-20,4136,172.10105968013238,123.81105338160673,104.89857499310628,57.88761837411848,702281.6934235977,4120,-55.10614755824932,-61.68753433227539,-44.58222007751465,0.0217555915712736,0.0080815547381226,5.24921779935275,42711.1572815534,True,True
2024-10-21,0,,,,,,5483,-56.86282031483488,-62.07982788085937,-49.74786758422851,0.0245487072711302,0.0076958084861041,5.249553893853729,42713.49972642714,False,True
2024-10-22,0,,,,,,5495,-56.70309746614687,-62.1664321899414,-48.989202117919895,0.0242171452783,0.0076896874784283,5.247390354868062,42696.63111919927,False,True
2024-10-23,0,,,,,,7317,-57.039270087932,-62.05259780883789,-50.53542556762695,0.0251033101458408,0.0072252099576225,5.251533597558197,42729.40317069837,False,True
2024-10-24,2935,1899.8123338329724,1455.0009815845592,102.2063997763995,71.90719913088641,1712977.866439523,6486,-57.33636986470465,-62.38713073730469,-50.73156547546387,0.0249313463728251,0.0074443240584052,5.251082742316784,42725.94896700586,True,True
2024-10-25,3911,140.7410179169782,102.7650274687864,106.55489230154431,53.68964795064388,652030.2715418051,6933,-57.44688654406735,-62.42188110351562,-50.91500854492188,0.0252146716854662,0.007081127985327,5.247983172267897,42701.40357709505,True,True
2024-10-26,2583,2034.4191811007715,1634.8941610465513,102.85596673736084,73.32475516166281,1764559.8393341077,6293,-57.72194028169689,-62.58207702636719,-51.280783081054686,0.025591128470747,0.0075559354668772,5.251636209544996,42730.54679802956,True,True
2024-10-27,3076,131.9910005856128,103.94940995099245,107.9185382544613,54.18985477992086,649958.1482444734,5624,-58.550339102236336,-63.07737655639649,-52.8713363647461,0.026192660660362,0.0081514717005178,5.249660028449502,42714.72386201991,True,True
2024-10-28,0,,,,,,5956,-57.75825836387875,-62.52414321899414,-51.413103103637695,0.0269994860027212,0.0075700563046472,5.248291582717707,42703.83159838818,False,True
2024-10-29,2827,1509.6023747593324,1198.4533575949347,109.47877172951068,69.08373818792917,1570348.7923593917,6092,-56.91678078270084,-61.94994888305664,-50.34228668212891,0.0267008615915276,0.0073622818376787,5.250040709126724,42717.28250164149,True,True
2024-10-30,0,,,,,,5083,-56.996847009368,-61.99391555786133,-50.762263488769534,0.0266679436214209,0.0074831335924295,5.2490407239819,42709.73106433209,False,True
2024-10-31,1530,2279.712634383414,1520.3941745781624,102.5140137260132,73.10460811202354,1706342.0549019608,5201,-56.62261007125963,-62.23043441772461,-48.9759635925293,0.0242595140637211,0.0077358720984216,5.251172851374736,42726.65275908479,True,True
2024-11-01,0,,,,,,3903,-56.96945456569084,-62.13419342041016,-49.99389266967773,0.0244061094048047,0.007871997006806,5.256280809633615,42767.63361516782,False,True
2024-11-02,3355,119.25986731712769,94.783159668713,110.2793668923346,51.09629499451165,596103.8482861401,3348,-58.343561067660936,-62.99240379333496,-52.43038368225098,0.0254087340033617,0.0081482148091355,5.25294902429311,42740.9829749104,True,True
2024-11-03,2639,126.793933664644,101.15216760321228,109.43580288299304,52.59099525999866,611929.0106100796,4828,-59.17587061015258,-63.836533355712895,-53.40371971130372,0.0277310031025281,0.0103029166533112,5.245645125655896,42682.2966031483,True,True
2024-11-04,0,,,,,,5420,-57.733374203967,-62.69509086608887,-51.66891860961914,0.026946420656809,0.007974317298556,5.251539360393603,42729.27232472325,False,True
2024-11-05,0,,,,,,5353,-58.05977224346056,-63.566497802734375,-51.00010833740234,0.0245800598568017,0.0076044854779457,5.248674761815804,42706.65738838035,False,True
2024-11-06,870,2271.3169535348115,1602.1550887462593,104.73746224985524,72.18645366108058,1724621.3482758622,4891,-58.61246519726348,-66.00787353515625,-50.71542739868164,0.0254766428400858,0.0084430538959133,5.248840455257956,42708.18973625026,True,True
2024-11-07,2803,129.55891104396795,101.69588285615302,114.69584710099753,50.20864975535035,621860.3489118802,3819,-60.92660935195399,-73.84416351318359,-52.08222961425781,0.0287507331865532,0.0113349226424406,5.249821768351226,42715.72401152134,True,True
2024-11-08,1356,131.67261581910407,93.9528639295854,112.32102313191908,52.802272997079726,596606.3252212389,1355,-61.35028079831732,-73.40487670898438,-53.22830657958984,0.0297481864729034,0.011107038212838,5.252690774907749,42738.7852398524,True,True
2024-11-09,0,,,,,,1386,-62.09667629941029,-75.64375686645508,-54.04872894287109,0.0313752029209159,0.0146031185054315,5.249962962962963,42716.88167388168,False,True
2024-11-10,7,1857.7125421441676,1627.7832161176568,101.59173066088576,80.36743646321406,1464476.5714285714,1449,-62.12982800354046,-74.7851333618164,-53.84038696289063,0.0329243285385713,0.0145689472027782,5.247756613756613,42699.013802622496,True,True
2024-11-11,1285,162.4486278878081,96.06789735075796,115.92859937049828,45.64060373990993,623705.3182879378,1284,-62.06393741892877,-74.87324981689453,-52.76016464233399,0.0326951658164517,0.0132992503071395,5.250209761163032,42718.6168224299,True,True
2024-11-12,0,,,,,,1413,-61.13474685118204,-70.07768249511719,-53.2264633178711,0.0253827014659214,0.0069602626108273,5.2472880396319885,42695.828025477706,False,True
2024-11-13,1447,127.52900193640876,94.94718998058715,112.77147133666033,53.37792287257788,596174.0552868003,1460,-61.75414251301387,-76.37091674804688,-53.21646995544433,0.0314961657276852,0.0141850690289243,5.249692237442922,42714.83630136986,True,True
2024-11-14,22,1348.49147419797,768.8746377553736,107.8551052109169,74.81254065986819,1309393.8636363635,1048,-57.74586413834841,-62.43880729675293,-51.55482788085937,0.0261876929674669,0.0084415951297407,5.250554707379134,42722.06297709924,True,True
2024-11-15,0,,,,,,1511,-61.028727086469246,-74.43000030517578,-51.82160186767578,0.0287830766514567,0.0123043496345705,5.245968674167218,42685.14824619457,False,True
2024-11-16,1266,117.66427540815222,87.78020617307135,113.7081250825298,51.82872798033459,574891.6492890995,1265,-60.73222173155532,-70.59390869140626,-53.01465148925781,0.0262820266067135,0.0089422561609659,5.253066666666666,42741.79604743083,True,True
2024-11-17,8,1428.3889376914865,1241.4631932553082,112.15396262201202,74.34672487227373,1451376.5,997,-60.20235357026279,-73.3172393798828,-51.454399108886726,0.0273656717741525,0.0135582274411477,5.259456369107322,42792.76930792377,True,True
2024-11-18,1324,138.4147836215104,95.14845474645452,113.88177320397408,51.80047213796481,593529.2975830815,1323,-60.85093504429224,-73.25449676513672,-52.427364349365234,0.0283940647777954,0.011348736235538,5.250594608213655,42722.10279667423,True,True
2024-11-19,1308,122.7383955861196,89.86684556673043,112.00228500489312,53.600199713894185,576320.9113149847,1306,-59.90428795164613,-73.2382698059082,-50.48110580444336,0.027908950186797,0.0137203095865465,5.251138335885656,42726.36753445635,True,True
2024-11-20,1306,125.0048379096974,94.03779409209376,115.8926298192978,47.177726571921696,567436.127871363,1308,-57.1147430796142,-64.59089050292968,-44.57875328063965,0.0261180562694233,0.0111064090196026,5.256133027522936,42766.08868501529,True,True
2024-11-21,912,117.77059453948203,88.27605137015952,115.05517916919511,46.52641693443245,536482.9594298246,912,-56.953532093449645,-61.33801918029785,-51.25828742980957,0.0358006525954114,0.0089286835524401,5.248640350877192,42706.84429824561,True,True
2024-11-22,0,,,,,,825,-56.85145150386926,-61.26634521484375,-51.17905883789062,0.0342645040500985,0.0089124403893709,5.247475555555555,42697.00363636364,False,True
2024-11-23,0,,,,,,263,-57.0698725769275,-61.6311294555664,-51.160133361816406,0.0315308774283955,0.0088330553940555,5.231231939163497,42567.7680608365,False,True
2024-11-24,0,,,,,,1,-79.95507049560547,-79.95507049560547,-79.95507049560547,0.3759930957251693,,5.14031746031746,41866.0,False,True
2024-11-26,0,,,,,,338,-56.74727618200539,-60.75541687011719,-52.31924324035644,0.0379301607743375,0.0078206011617005,5.226172522189349,42526.934911242606,False,True
2024-11-27,22,1541.1325335200947,1241.2349279149194,99.14352859477547,86.04945505993281,1383156.4090909092,1592,-60.5701538150634,-72.92518997192383,-52.51073265075684,0.0347565477625916,0.010561839686185,5.2486905360134,42706.8574120603,True,True
2024-11-28,553,127.52296983140208,88.66221488171942,115.49023590863132,46.46488785421091,524365.4629294756,553,-56.27164325403693,-60.0029182434082,-52.1549705505371,0.0546506194179049,0.0139746230757918,5.250321880650994,42720.00542495479,True,True
2024-11-29,1392,122.90631964056556,91.71821997609749,115.2576787570976,49.850603960052894,576910.0114942528,1393,-60.76385497362256,-74.75991973876953,-52.07248001098633,0.0385553816905966,0.0130374059315899,5.25227757836803,42735.46374730797,True,True
2024-11-30,1847,122.06187812730067,88.77553449601253,114.56464605905347,50.73428705682976,548040.4304277207,1844,-62.322444913702775,-74.68086471557618,-53.79821586608887,0.0354123496170223,0.0127820325055385,5.239276934201012,42631.8237527115,True,True
2024-12-01,0,,,,,,1474,-63.8005802408164,-76.81763610839843,-54.40285873413086,0.0387114579736386,0.0157140283946806,5.250293532338309,42719.49253731343,False,True
2024-12-02,1594,139.10505998028052,90.80491891117748,112.2940865218918,53.38825236088381,567328.5627352572,1594,-62.53603194558635,-75.96137466430665,-53.46433296203613,0.0359311034383867,0.012370063026398,5.245279381012128,42679.62045169385,True,True
2024-12-03,10,1415.341152269449,1203.6578039034362,99.72197680898492,80.40282534755809,1467381.4,1511,-60.03343232746238,-71.25092315673828,-51.387542724609375,0.032869131271756,0.0121531561115099,5.250880211780278,42724.52084712112,True,True
2024-12-04,2,1787.8447743158972,1733.4412718061592,110.31006779724254,83.294018154821,1606182.0,1226,-59.26601416601832,-71.68867874145508,-52.09157943725586,0.034430036807497,0.0113041148402543,5.246688961392061,42690.817292006526,True,True
2024-12-05,46,598.6909107725074,381.4785524998085,111.13345798915527,58.01497396974261,1115954.043478261,580,-60.20385367294838,-65.06154098510743,-53.929654312133785,0.0318941664346404,0.0090516564817296,5.244079310344827,42669.74137931035,True,True
2024-12-06,3446,103.3738800450338,85.4710395129699,105.72743429307916,52.77479119624992,506901.8734764945,5967,-59.25171950404041,-63.94410018920898,-52.65661163330078,0.0318707787489177,0.00887315073866,5.247774872912127,42699.53728841964,True,True
2024-12-07,4644,477.4610225271107,95.37491796531457,106.96159745462744,58.64224043827749,894938.5344530577,4603,-59.81643871636384,-63.82847518920898,-54.073249053955074,0.0363587768387586,0.0118191761721261,5.252777608805851,42739.48663914838,True,True
2024-12-08,3979,538.1409078968192,93.98028329894542,107.3570936258141,61.03267884362819,903782.8625282736,3943,-59.00728894126557,-63.00838470458984,-53.65171356201172,0.0357411734618858,0.0089321681559448,5.249070927381858,42709.551103220896,True,True
2024-12-09,0,,,,,,4666,-56.724993886428486,-60.87574577331543,-51.62420272827149,0.0414210587966781,0.0127513248336636,5.251982140305758,42732.90162880412,False,True
2024-12-10,2124,415.82621840827295,126.83153923509792,121.2263634133958,58.3968209608032,1024605.5786252354,4674,-56.26103117897514,-60.33040542602539,-51.43179435729981,0.0390682363257152,0.0084168815223059,5.246998431036942,42693.410141206674,True,True
2024-12-11,2179,117.76409257633284,85.69658318557786,114.7744663314827,39.54681551944297,376939.1491509867,3828,-55.66599161124154,-59.8135986328125,-50.74603271484375,0.0555752898001987,0.0164065094480273,5.2493314176245205,42711.83986415883,True,True
2024-12-12,2505,1363.17260270279,879.7998992922907,107.95055604573508,74.41475866861406,1557984.6195608785,5576,-56.34753180405331,-60.625349044799805,-50.70431137084961,0.0319454288806373,0.0076926463552571,5.250475968436155,42720.78353658537,True,True
